ReportingYear,StationLocalId,SamplingPointLocalId,Pollutant,AQValue,Unit,SamplingPoint_Latitude,SamplingPoint_Longitude,AggregationType,Namespace,BeginPosition,EndPosition
2014,STA-NL00131,SPO-NL00131_06001_100,Particulate matter < 2.5 µm (aerosol),82.1,ug.m-3,51.541110989477339,5.8536138500000012,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00643,SPO-NL00643_06001_100,Particulate matter < 2.5 µm (aerosol),279.9,ug.m-3,52.102222439479839,5.1283335699999997,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00240,SPO-NL00240_06001_101,Particulate matter < 2.5 µm (aerosol),283.5,ug.m-3,51.59360885947757,4.8250083899999998,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2015,STA-NL00448,SPO-NL00448_06001_100,Particulate matter < 2.5 µm (aerosol),390.792,ug.m-3,51.92694472947904,4.4616775500000001,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00561,SPO-NL00561_06001_100,Particulate matter < 2.5 µm (aerosol),140,ug.m-3,52.333560999480937,4.7735890000000012,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00572,SPO-NL00572_06001_100,Particulate matter < 2.5 µm (aerosol),140.1,ug.m-3,52.474399999481619,4.6288,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00703,SPO-NL00703_06001_100,Particulate matter < 2.5 µm (aerosol),243.2,ug.m-3,52.400001529481244,4.7300000200000012,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00488,SPO-NL00488_06001_100,Particulate matter < 2.5 µm (aerosol),120.4,ug.m-3,51.89389037947889,4.4874997100000007,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00494,SPO-NL00494_06001_100,Particulate matter < 2.5 µm (aerosol),103.4,ug.m-3,51.921110999479019,4.401389,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2013,STA-NL00007,SPO-NL00007_06001_100,Particulate matter < 2.5 µm (aerosol),125.9,ug.m-3,52.381111149481171,4.8450112300000008,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00701,SPO-NL00701_06001_101,Particulate matter < 2.5 µm (aerosol),135.7,ug.m-3,52.45000075948149,4.8166665999999996,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00495,SPO-NL00495_06001_100,Particulate matter < 2.5 µm (aerosol),79.39,ug.m-3,51.931945799479067,4.2277779600000001,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00489,SPO-NL00489_06001_100,Particulate matter < 2.5 µm (aerosol),82.46,ug.m-3,51.868888849478772,4.5747222900000004,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00551,SPO-NL00551_06001_100,Particulate matter < 2.5 µm (aerosol),103.2,ug.m-3,52.463019999481546,4.6019220000000001,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00703,SPO-NL00703_06001_100,Particulate matter < 2.5 µm (aerosol),89.1,ug.m-3,52.400001529481244,4.7300000200000012,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00573,SPO-NL00573_06001_100,Particulate matter < 2.5 µm (aerosol),103.3,ug.m-3,52.789999999483179,4.7289999999999992,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00012,SPO-NL00012_06001_100,Particulate matter < 2.5 µm (aerosol),207.8,ug.m-3,52.390003199481221,4.8880581900000006,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2016,STA-NL00636,SPO-NL00636_06001_100,Particulate matter < 2.5 µm (aerosol),535.027,ug.m-3,52.10611099947986,5.125286,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00136,SPO-NL00136_06001_100,Particulate matter < 2.5 µm (aerosol),132.989,ug.m-3,50.888057709474673,5.9711141599999999,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00247,SPO-NL00247_06001_100,Particulate matter < 2.5 µm (aerosol),123.889,ug.m-3,51.407501219476785,5.3933334400000001,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00738,SPO-NL00738_06001_100,Particulate matter < 2.5 µm (aerosol),91.584,ug.m-3,52.112499239479874,5.7086191199999998,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00821,SPO-NL00821_06001_100,Particulate matter < 2.5 µm (aerosol),1117.7,ug.m-3,52.234500889480465,6.9194941500000002,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00488,SPO-NL00488_06001_100,Particulate matter < 2.5 µm (aerosol),400.55099999,ug.m-3,51.89389037947889,4.4874997100000007,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00495,SPO-NL00495_06001_100,Particulate matter < 2.5 µm (aerosol),79.32899999,ug.m-3,51.931945799479067,4.2277779600000001,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00703,SPO-NL00703_06001_100,Particulate matter < 2.5 µm (aerosol),132.9,ug.m-3,52.400001529481244,4.7300000200000012,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00491,SPO-NL00491_06001_100,Particulate matter < 2.5 µm (aerosol),128.898,ug.m-3,51.93805599947909,4.4311109999999996,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00444,SPO-NL00444_06001_102,Particulate matter < 2.5 µm (aerosol),108.783,ug.m-3,52.298053739480757,4.5102863299999996,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2013,STA-NL00704,SPO-NL00704_06001_100,Particulate matter < 2.5 µm (aerosol),110.9,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2016,STA-NL00570,SPO-NL00570_06001_100,Particulate matter < 2.5 µm (aerosol),117.4,ug.m-3,52.486599999481662,4.638641999999999,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00007,SPO-NL00007_06001_100,Particulate matter < 2.5 µm (aerosol),201.09999999,ug.m-3,52.381111149481171,4.8450112300000008,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00641,SPO-NL00641_06001_101,Particulate matter < 2.5 µm (aerosol),95.406,ug.m-3,52.203055999480299,4.9886140000000001,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00704,SPO-NL00704_06001_100,Particulate matter < 2.5 µm (aerosol),135.5,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00487,SPO-NL00487_06001_100,Particulate matter < 2.5 µm (aerosol),205.065,ug.m-3,51.891113279478887,4.48111105,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00489,SPO-NL00489_06001_100,Particulate matter < 2.5 µm (aerosol),66.21599999,ug.m-3,51.868888849478772,4.5747222900000004,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00017,SPO-NL00017_06001_100,Particulate matter < 2.5 µm (aerosol),166.4,ug.m-3,52.358055109481057,4.9000000999999989,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00012,SPO-NL00012_06001_100,Particulate matter < 2.5 µm (aerosol),410.8,ug.m-3,52.390003199481221,4.8880581900000006,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00230,SPO-NL00230_06001_102,Particulate matter < 2.5 µm (aerosol),67.67829999,ug.m-3,51.519443509477249,5.1489024199999998,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2014,STA-NL00017,SPO-NL00017_06001_100,Particulate matter < 2.5 µm (aerosol),270.4,ug.m-3,52.358055109481057,4.9000000999999989,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00482,SPO-NL00482_06001_100,Particulate matter < 2.5 µm (aerosol),98.2,ug.m-3,51.961110999479196,4.0899999999999999,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00570,SPO-NL00570_06001_100,Particulate matter < 2.5 µm (aerosol),110.8,ug.m-3,52.486599999481662,4.638641999999999,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00488,SPO-NL00488_06001_100,Particulate matter < 2.5 µm (aerosol),254.1,ug.m-3,51.89389037947889,4.4874997100000007,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00937,SPO-NL00937_06001_100,Particulate matter < 2.5 µm (aerosol),121.8,ug.m-3,53.218055729485407,6.5788998599999999,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00138,SPO-NL00138_06001_100,Particulate matter < 2.5 µm (aerosol),116.7,ug.m-3,50.900316999474725,5.986853,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00644,SPO-NL00644_06001_101,Particulate matter < 2.5 µm (aerosol),86.8,ug.m-3,51.974639999479258,4.9234299999999989,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00641,SPO-NL00641_06001_101,Particulate matter < 2.5 µm (aerosol),95.3,ug.m-3,52.203055999480299,4.9886140000000001,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2015,STA-NL00938,SPO-NL00938_06001_100,Particulate matter < 2.5 µm (aerosol),790.464,ug.m-3,53.246944429485559,6.6088972100000003,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00643,SPO-NL00643_06001_100,Particulate matter < 2.5 µm (aerosol),361.399,ug.m-3,52.102222439479839,5.1283335699999997,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00573,SPO-NL00573_06001_100,Particulate matter < 2.5 µm (aerosol),178.1,ug.m-3,52.789999999483179,4.7289999999999992,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00496,SPO-NL00496_06001_100,Particulate matter < 2.5 µm (aerosol),92.2,ug.m-3,51.978055999479267,4.1213889999999989,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00489,SPO-NL00489_06001_100,Particulate matter < 2.5 µm (aerosol),95.2,ug.m-3,51.868888849478772,4.5747222900000004,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00241,SPO-NL00241_06001_102,Particulate matter < 2.5 µm (aerosol),695.278,ug.m-3,51.603332519477618,4.7808470699999992,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2013,STA-NL00572,SPO-NL00572_06001_100,Particulate matter < 2.5 µm (aerosol),120.2,ug.m-3,52.474399999481619,4.6288,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00488,SPO-NL00488_06001_100,Particulate matter < 2.5 µm (aerosol),256.32,ug.m-3,51.89389037947889,4.4874997100000007,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00491,SPO-NL00491_06001_100,Particulate matter < 2.5 µm (aerosol),147.84,ug.m-3,51.93805599947909,4.4311109999999996,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2016,STA-NL00538,SPO-NL00538_06001_100,Particulate matter < 2.5 µm (aerosol),99.22799999,ug.m-3,52.804721829483249,5.0508418099999997,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00573,SPO-NL00573_06001_100,Particulate matter < 2.5 µm (aerosol),122.4,ug.m-3,52.789999999483179,4.7289999999999992,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00643,SPO-NL00643_06001_100,Particulate matter < 2.5 µm (aerosol),381.601,ug.m-3,52.102222439479839,5.1283335699999997,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00741,SPO-NL00741_06001_100,Particulate matter < 2.5 µm (aerosol),503.44999999,ug.m-3,51.848888999478682,5.8580610000000011,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00404,SPO-NL00404_06001_100,Particulate matter < 2.5 µm (aerosol),476.514,ug.m-3,52.07805633947973,4.2891721699999996,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00131,SPO-NL00131_06001_100,Particulate matter < 2.5 µm (aerosol),49.997,ug.m-3,51.541110989477339,5.8536138500000012,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2014,STA-NL00722,SPO-NL00722_00001_111,Sulphur dioxide (air),39.89,ug.m-3,52.092499999479791,6.6058390000000005,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00495,SPO-NL00495_00001_100,Sulphur dioxide (air),105.2,ug.m-3,51.931945799479067,4.2277779600000001,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2013,STA-NL00644,SPO-NL00644_00001_100,Sulphur dioxide (air),20.82,ug.m-3,51.974639999479258,4.9234299999999989,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00495,SPO-NL00495_00001_100,Sulphur dioxide (air),72.1,ug.m-3,51.931945799479067,4.2277779600000001,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2015,STA-NL00934,SPO-NL00934_00001_101,Sulphur dioxide (air),7.94,ug.m-3,53.331665039486005,6.27750874,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00486,SPO-NL00486_00001_100,Sulphur dioxide (air),142.4,ug.m-3,51.888055999478865,4.3888889999999998,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00485,SPO-NL00485_00001_100,Sulphur dioxide (air),122.4,ug.m-3,51.866107939478766,4.3552775400000003,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00016,SPO-NL00016_00001_100,Sulphur dioxide (air),21.8,ug.m-3,52.393058779481201,4.8700027499999994,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00495,SPO-NL00495_00001_100,Sulphur dioxide (air),154.9,ug.m-3,51.931945799479067,4.2277779600000001,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00494,SPO-NL00494_00001_100,Sulphur dioxide (air),126.4,ug.m-3,51.921110999479019,4.401389,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2016,STA-NL00444,SPO-NL00444_00001_100,Sulphur dioxide (air),23.48999999,ug.m-3,52.298053739480757,4.5102863299999996,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00496,SPO-NL00496_00001_100,Sulphur dioxide (air),53.7,ug.m-3,51.978055999479267,4.1213889999999989,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2014,STA-NL00484,SPO-NL00484_00001_100,Sulphur dioxide (air),315.6,ug.m-3,51.888888999478866,4.3125,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00486,SPO-NL00486_00001_100,Sulphur dioxide (air),55.1,ug.m-3,51.888055999478865,4.3888889999999998,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00644,SPO-NL00644_00001_100,Sulphur dioxide (air),47.22,ug.m-3,51.974639999479258,4.9234299999999989,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00016,SPO-NL00016_00001_100,Sulphur dioxide (air),53,ug.m-3,52.393058779481201,4.8700027499999994,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00133,SPO-NL00133_00001_101,Sulphur dioxide (air),19.94,ug.m-3,50.903057099474744,5.8822359999999998,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2013,STA-NL00722,SPO-NL00722_00001_111,Sulphur dioxide (air),23.82,ug.m-3,52.092499999479791,6.6058390000000005,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00318,SPO-NL00318_00001_111,Sulphur dioxide (air),25.51,ug.m-3,51.295276639476306,3.7494583100000005,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00484,SPO-NL00484_00001_100,Sulphur dioxide (air),112.1,ug.m-3,51.888888999478866,4.3125,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00485,SPO-NL00485_00001_100,Sulphur dioxide (air),97.3,ug.m-3,51.866107939478766,4.3552775400000003,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2015,STA-NL00496,SPO-NL00496_00001_100,Sulphur dioxide (air),138.6,ug.m-3,51.978055999479267,4.1213889999999989,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00704,SPO-NL00704_00001_100,Sulphur dioxide (air),19.7,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2016,STA-NL00484,SPO-NL00484_00001_100,Sulphur dioxide (air),210.59999999,ug.m-3,51.888888999478866,4.3125,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00016,SPO-NL00016_00001_100,Sulphur dioxide (air),15,ug.m-3,52.393058779481201,4.8700027499999994,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00495,SPO-NL00495_00001_100,Sulphur dioxide (air),45.5,ug.m-3,51.931945799479067,4.2277779600000001,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2014,STA-NL00934,SPO-NL00934_00001_101,Sulphur dioxide (air),42.15,ug.m-3,53.331665039486005,6.27750874,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00485,SPO-NL00485_00001_100,Sulphur dioxide (air),141,ug.m-3,51.866107939478766,4.3552775400000003,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2013,STA-NL00444,SPO-NL00444_00001_100,Sulphur dioxide (air),25.8,ug.m-3,52.298053739480757,4.5102863299999996,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2015,STA-NL00318,SPO-NL00318_00001_111,Sulphur dioxide (air),37.99,ug.m-3,51.295276639476306,3.7494583100000005,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00133,SPO-NL00133_00001_101,Sulphur dioxide (air),22.55,ug.m-3,50.903057099474744,5.8822359999999998,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00484,SPO-NL00484_00001_100,Sulphur dioxide (air),707.3,ug.m-3,51.888888999478866,4.3125,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2016,STA-NL00644,SPO-NL00644_00001_100,Sulphur dioxide (air),19.32,ug.m-3,51.974639999479258,4.9234299999999989,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00934,SPO-NL00934_00001_101,Sulphur dioxide (air),12.11999999,ug.m-3,53.331665039486005,6.27750874,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00485,SPO-NL00485_00001_100,Sulphur dioxide (air),236.8,ug.m-3,51.866107939478766,4.3552775400000003,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2014,STA-NL00318,SPO-NL00318_00001_111,Sulphur dioxide (air),82.41,ug.m-3,51.295276639476306,3.7494583100000005,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00704,SPO-NL00704_00001_100,Sulphur dioxide (air),51,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2013,STA-NL00704,SPO-NL00704_00001_100,Sulphur dioxide (air),37,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00934,SPO-NL00934_00001_101,Sulphur dioxide (air),14.03,ug.m-3,53.331665039486005,6.27750874,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00133,SPO-NL00133_00001_101,Sulphur dioxide (air),25.17,ug.m-3,50.903057099474744,5.8822359999999998,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2015,STA-NL00444,SPO-NL00444_00001_100,Sulphur dioxide (air),95.1,ug.m-3,52.298053739480757,4.5102863299999996,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00551,SPO-NL00551_00001_100,Sulphur dioxide (air),111.7,ug.m-3,52.463019999481546,4.6019220000000001,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2016,STA-NL00722,SPO-NL00722_00001_111,Sulphur dioxide (air),17.37,ug.m-3,52.092499999479791,6.6058390000000005,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00704,SPO-NL00704_00001_100,Sulphur dioxide (air),23.39999999,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2014,STA-NL00551,SPO-NL00551_00001_100,Sulphur dioxide (air),153,ug.m-3,52.463019999481546,4.6019220000000001,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00444,SPO-NL00444_00001_100,Sulphur dioxide (air),41.41,ug.m-3,52.298053739480757,4.5102863299999996,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00494,SPO-NL00494_00001_100,Sulphur dioxide (air),88.7,ug.m-3,51.921110999479019,4.401389,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2014,STA-NL00496,SPO-NL00496_00001_100,Sulphur dioxide (air),170.7,ug.m-3,51.978055999479267,4.1213889999999989,1 year hour max,NL.RIVM.AQ,2014-01-01,2015-01-01
2013,STA-NL00016,SPO-NL00016_00001_100,Sulphur dioxide (air),37,ug.m-3,52.393058779481201,4.8700027499999994,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00486,SPO-NL00486_00001_100,Sulphur dioxide (air),39.6,ug.m-3,51.888055999478865,4.3888889999999998,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00494,SPO-NL00494_00001_100,Sulphur dioxide (air),212.5,ug.m-3,51.921110999479019,4.401389,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00551,SPO-NL00551_00001_100,Sulphur dioxide (air),212,ug.m-3,52.463019999481546,4.6019220000000001,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2013,STA-NL00496,SPO-NL00496_00001_100,Sulphur dioxide (air),287.4,ug.m-3,51.978055999479267,4.1213889999999989,1 year hour max,NL.RIVM.AQ,2013-01-01,2014-01-01
2015,STA-NL00722,SPO-NL00722_00001_111,Sulphur dioxide (air),20.76,ug.m-3,52.092499999479791,6.6058390000000005,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00644,SPO-NL00644_00001_100,Sulphur dioxide (air),23.71,ug.m-3,51.974639999479258,4.9234299999999989,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2016,STA-NL00318,SPO-NL00318_00001_111,Sulphur dioxide (air),30.82999999,ug.m-3,51.295276639476306,3.7494583100000005,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00551,SPO-NL00551_00001_100,Sulphur dioxide (air),111.3,ug.m-3,52.463019999481546,4.6019220000000001,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2015,STA-NL00017,SPO-NL00017_00021_100,Toluene (air),62.43,ug.m-3,52.358055109481057,4.9000000999999989,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00496,SPO-NL00496_00021_100,Toluene (air),25.13,ug.m-3,51.978055999479267,4.1213889999999989,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00485,SPO-NL00485_00021_100,Toluene (air),50.23,ug.m-3,51.866107939478766,4.3552775400000003,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00495,SPO-NL00495_00021_100,Toluene (air),43.23,ug.m-3,51.931945799479067,4.2277779600000001,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00704,SPO-NL00704_00021_100,Toluene (air),202.2,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2016,STA-NL00704,SPO-NL00704_00021_100,Toluene (air),122.59999999,ug.m-3,52.430000309481379,4.7699999800000015,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2016,STA-NL00017,SPO-NL00017_00021_100,Toluene (air),29.21,ug.m-3,52.358055109481057,4.9000000999999989,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2015,STA-NL00546,SPO-NL00546_00021_100,Toluene (air),197.4,ug.m-3,52.420218999481349,4.8320639999999999,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2016,STA-NL00703,SPO-NL00703_00021_100,Toluene (air),88.79999999,ug.m-3,52.400001529481244,4.7300000200000012,1 year hour max,NL.RIVM.AQ,2016-01-01,2017-01-01
2015,STA-NL00703,SPO-NL00703_00021_100,Toluene (air),34.5,ug.m-3,52.400001529481244,4.7300000200000012,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
2015,STA-NL00494,SPO-NL00494_00021_100,Toluene (air),30.75,ug.m-3,51.921110999479019,4.401389,1 year hour max,NL.RIVM.AQ,2015-01-01,2016-01-01
