ReportingYear,AQValue,Unit,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,BeginPosition,EndPosition,DataCoverage,DataCapture
2015,18.16188561,ugNO2.m-3,STA-NL00133,SPO-NL00133_00009_101,50.903057099474744,5.8822359999999998,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,88.02511416,88.02511416
2014,17.688143,ugNO2.m-3,STA-NL00722,SPO-NL00722_00009_101,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.66438356,98.66438356
2016,17.10665994,ugNO2.m-3,STA-NL00722,SPO-NL00722_00009_101,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,84.69945355,84.71874288
2013,17.06045609,ugNO2.m-3,STA-NL00722,SPO-NL00722_00009_101,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.11187215,97.11187215
2015,17.04572846,ugNO2.m-3,STA-NL00703,SPO-NL00703_00009_100,52.400001529481244,4.7300000200000012,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.88127854,98.88127854
2014,16.96038345,ugNO2.m-3,STA-NL00538,SPO-NL00538_00009_101,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.33561644,96.33561644
2013,16.78905458,ugNO2.m-3,STA-NL00538,SPO-NL00538_00009_101,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.49315068,98.49315068
2013,16.59974627,ugNO2.m-3,STA-NL00631,SPO-NL00631_00009_111,52.448501589481481,5.6191501600000002,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.64383562,96.64383562
2015,16.31327343,ugNO2.m-3,STA-NL00631,SPO-NL00631_00009_111,52.448501589481481,5.6191501600000002,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,87.67123288,87.67123288
2016,16.19008183,ugNO2.m-3,STA-NL00538,SPO-NL00538_00009_101,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,90.4143898,90.43498064
2014,15.87372941,ugNO2.m-3,STA-NL00631,SPO-NL00631_00009_111,52.448501589481481,5.6191501600000002,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,94.29223744,94.29223744
2014,15.6378816,ugNO2.m-3,STA-NL00807,SPO-NL00807_00009_101,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.40639269,99.40639269
2013,15.56046617,ugNO2.m-3,STA-NL00807,SPO-NL00807_00009_101,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.53881279,98.53881279
2015,15.32939263,ugNO2.m-3,STA-NL00722,SPO-NL00722_00009_101,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,89.84018265,89.84018265
2016,15.32526591,ugNO2.m-3,STA-NL00807,SPO-NL00807_00009_101,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,86.6917122,86.71145525
2015,15.25622294,ugNO2.m-3,STA-NL00538,SPO-NL00538_00009_101,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,91.24429224,91.24429224
2016,15.09896241,ugNO2.m-3,STA-NL00818,SPO-NL00818_00009_100,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,87.55692168,87.57686176
2014,15.01762423,ugNO2.m-3,STA-NL00938,SPO-NL00938_00009_100,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.09817352,99.09817352
2014,14.56893334,ugNO2.m-3,STA-NL00818,SPO-NL00818_00009_100,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.48173516,98.48173516
2013,14.52371612,ugNO2.m-3,STA-NL00934,SPO-NL00934_00009_101,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.40182648,98.40182648
2014,14.47379402,ugNO2.m-3,STA-NL00929,SPO-NL00929_00009_100,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.26712329,96.26712329
2016,14.04359589,ugNO2.m-3,STA-NL00938,SPO-NL00938_00009_100,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,84.40346084,84.42268276
2015,13.88519327,ugNO2.m-3,STA-NL00807,SPO-NL00807_00009_101,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,90.3652968,90.3652968
2013,13.86244368,ugNO2.m-3,STA-NL00818,SPO-NL00818_00009_100,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.20776256,98.20776256
2013,13.57185625,ugNO2.m-3,STA-NL00938,SPO-NL00938_00009_100,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.80365297,96.80365297
2014,13.28457485,ugNO2.m-3,STA-NL00934,SPO-NL00934_00009_101,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.77625571,95.77625571
2015,12.80929376,ugNO2.m-3,STA-NL00938,SPO-NL00938_00009_100,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,91.16438356,91.16438356
2013,12.80720527,ugNO2.m-3,STA-NL00929,SPO-NL00929_00009_100,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,90.86757991,90.86757991
2016,12.71809158,ugNO2.m-3,STA-NL00918,SPO-NL00918_00009_101,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,90.49408015,90.51468914
2014,12.70300844,ugNO2.m-3,STA-NL00918,SPO-NL00918_00009_101,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.65296804,98.65296804
2016,12.63111599,ugNO2.m-3,STA-NL00929,SPO-NL00929_00009_100,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,88.03506375,88.05511273
2015,12.54786017,ugNO2.m-3,STA-NL00818,SPO-NL00818_00009_100,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,88.66438356,88.66438356
2013,12.02275803,ugNO2.m-3,STA-NL00918,SPO-NL00918_00009_101,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.32876712,97.32876712
2015,11.82594434,ugNO2.m-3,STA-NL00929,SPO-NL00929_00009_100,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,86.55251142,86.55251142
2015,11.0803966,ugNO2.m-3,STA-NL00918,SPO-NL00918_00009_101,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,90.0913242,90.0913242
2016,10.46923953,ugNO2.m-3,STA-NL00934,SPO-NL00934_00009_101,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,88.92304189,88.9432931
2015,9.47637257,ugNO2.m-3,STA-NL00934,SPO-NL00934_00009_101,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,90.57077626,90.57077626
2015,54.70641487,ug.m-3,STA-NL00918,SPO-NL00918_00007_101,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.62557078,97.62557078
2013,53.51999186,ug.m-3,STA-NL00934,SPO-NL00934_00007_111,53.331665039486005,6.27750874,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.25342466,98.25342466
2015,53.00865678,ug.m-3,STA-NL00444,SPO-NL00444_00007_100,52.298053739480757,4.5102863299999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.8196347,97.8196347
2015,52.14770442,ug.m-3,STA-NL00934,SPO-NL00934_00007_111,53.331665039486005,6.27750874,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.8652968,97.8652968
2013,52.049634,ug.m-3,STA-NL00918,SPO-NL00918_00007_101,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.62557078,97.62557078
2013,51.36286719,ug.m-3,STA-NL00538,SPO-NL00538_00007_111,52.804721829483249,5.0508418099999997,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,94.12100457,94.12100457
2013,51.23275866,ug.m-3,STA-NL00444,SPO-NL00444_00007_100,52.298053739480757,4.5102863299999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,92.56849315,92.56849315
2016,51.06194679,ug.m-3,STA-NL00918,SPO-NL00918_00007_101,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.72131148,96.74333865
2016,50.71986824,ug.m-3,STA-NL00538,SPO-NL00538_00007_111,52.804721829483249,5.0508418099999997,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.64344262,97.6656798
2015,50.64531982,ug.m-3,STA-NL00538,SPO-NL00538_00007_111,52.804721829483249,5.0508418099999997,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.44292237,97.44292237
2014,50.59521557,ug.m-3,STA-NL00918,SPO-NL00918_00007_101,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.23059361,98.23059361
2013,50.58232301,ug.m-3,STA-NL00938,SPO-NL00938_00007_100,53.246944429485559,6.6088972100000003,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.26712329,96.26712329
2013,50.37835037,ug.m-3,STA-NL00301,SPO-NL00301_00007_101,51.635559079477744,3.9169473600000013,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.15753425,97.15753425
2014,50.23885169,ug.m-3,STA-NL00934,SPO-NL00934_00007_111,53.331665039486005,6.27750874,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.52283105,97.52283105
2014,50.05238389,ug.m-3,STA-NL00444,SPO-NL00444_00007_100,52.298053739480757,4.5102863299999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.10730594,96.10730594
2015,49.93381742,ug.m-3,STA-NL00818,SPO-NL00818_00007_100,52.655002589482493,6.0180697400000014,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.66210046,95.66210046
2015,49.81656517,ug.m-3,STA-NL00301,SPO-NL00301_00007_101,51.635559079477744,3.9169473600000013,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.60730594,98.60730594
2015,49.74217349,ug.m-3,STA-NL00929,SPO-NL00929_00007_100,52.876663209483603,6.9333334000000022,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.79908676,95.79908676
2013,49.53473883,ug.m-3,STA-NL00818,SPO-NL00818_00007_100,52.655002589482493,6.0180697400000014,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.44063927,99.44063927
2015,49.47843267,ug.m-3,STA-NL00404,SPO-NL00404_00007_111,52.07805633947973,4.2891721699999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,94.61187215,94.61187215
2016,49.42680705,ug.m-3,STA-NL00444,SPO-NL00444_00007_100,52.298053739480757,4.5102863299999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.76684882,96.78888636
2014,49.33800722,ug.m-3,STA-NL00301,SPO-NL00301_00007_101,51.635559079477744,3.9169473600000013,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,94.80593607,94.80593607
2013,48.95400073,ug.m-3,STA-NL00929,SPO-NL00929_00007_100,52.876663209483603,6.9333334000000022,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,92.93378995,92.93378995
2015,48.83836862,ug.m-3,STA-NL00938,SPO-NL00938_00007_100,53.246944429485559,6.6088972100000003,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.10502283,98.10502283
2015,48.80041631,ug.m-3,STA-NL00701,SPO-NL00701_00007_100,52.45000075948149,4.8166665999999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.97031963,95.97031963
2013,48.54343786,ug.m-3,STA-NL00807,SPO-NL00807_00007_101,52.389167789481192,6.4036140399999999,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.01826484,99.01826484
2014,48.41869826,ug.m-3,STA-NL00538,SPO-NL00538_00007_111,52.804721829483249,5.0508418099999997,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,93.21917808,93.21917808
2016,48.26335866,ug.m-3,STA-NL00301,SPO-NL00301_00007_101,51.635559079477744,3.9169473600000013,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,95.856102,95.87793213
2016,48.22189695,ug.m-3,STA-NL00938,SPO-NL00938_00007_100,53.246944429485559,6.6088972100000003,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.56193078,96.58392166
2015,48.11882366,ug.m-3,STA-NL00138,SPO-NL00138_00007_100,50.900316999474725,5.986853,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.23744292,97.23744292
2015,47.83206219,ug.m-3,STA-NL00631,SPO-NL00631_00007_111,52.448501589481481,5.6191501600000002,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,96.54109589,96.54109589
2015,47.83002568,ug.m-3,STA-NL00738,SPO-NL00738_00007_100,52.112499239479874,5.7086191199999998,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.78538813,97.78538813
2015,47.79274807,ug.m-3,STA-NL00318,SPO-NL00318_00007_111,51.295276639476306,3.7494583100000005,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.78538813,97.78538813
2016,47.6860395,ug.m-3,STA-NL00934,SPO-NL00934_00007_111,53.331665039486005,6.27750874,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.96220401,97.98451378
2016,47.41197966,ug.m-3,STA-NL00404,SPO-NL00404_00007_111,52.07805633947973,4.2891721699999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.32285974,96.34479617
2013,47.41128742,ug.m-3,STA-NL00631,SPO-NL00631_00007_111,52.448501589481481,5.6191501600000002,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,94.16666667,94.16666667
2014,47.13175134,ug.m-3,STA-NL00938,SPO-NL00938_00007_100,53.246944429485559,6.6088972100000003,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.51141553,97.51141553
2014,47.00024787,ug.m-3,STA-NL00818,SPO-NL00818_00007_100,52.655002589482493,6.0180697400000014,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.09360731,98.09360731
2014,46.95491414,ug.m-3,STA-NL00404,SPO-NL00404_00007_111,52.07805633947973,4.2891721699999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.7283105,97.7283105
2013,46.83735498,ug.m-3,STA-NL00701,SPO-NL00701_00007_100,52.45000075948149,4.8166665999999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.40182648,98.40182648
2015,46.83357125,ug.m-3,STA-NL00633,SPO-NL00633_00007_111,52.138888999480002,4.8383359999999991,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,96.11872146,96.11872146
2013,46.76054779,ug.m-3,STA-NL00738,SPO-NL00738_00007_100,52.112499239479874,5.7086191199999998,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.65068493,95.65068493
2015,46.4194036,ug.m-3,STA-NL00107,SPO-NL00107_00007_101,51.120277399475597,6.0430636400000006,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.76712329,98.76712329
2014,46.37921882,ug.m-3,STA-NL00318,SPO-NL00318_00007_111,51.295276639476306,3.7494583100000005,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.49315068,98.49315068
2016,46.29772537,ug.m-3,STA-NL00818,SPO-NL00818_00007_100,52.655002589482493,6.0180697400000014,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.49726776,98.51969939
2013,46.17500057,ug.m-3,STA-NL00137,SPO-NL00137_00007_100,50.884999999474672,5.976953,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.48173516,98.48173516
2016,46.1548411,ug.m-3,STA-NL00138,SPO-NL00138_00007_100,50.900316999474725,5.986853,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.80282332,97.82509679
2013,46.08768275,ug.m-3,STA-NL00404,SPO-NL00404_00007_111,52.07805633947973,4.2891721699999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.57077626,95.57077626
2015,46.08568615,ug.m-3,STA-NL00131,SPO-NL00131_00007_111,51.541110989477339,5.8536138500000012,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,96.82648402,96.82648402
2014,46.06694037,ug.m-3,STA-NL00701,SPO-NL00701_00007_100,52.45000075948149,4.8166665999999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.92465753,95.92465753
2015,46.04522964,ug.m-3,STA-NL00496,SPO-NL00496_00007_100,51.978055999479267,4.1213889999999989,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.66894977,99.66894977
2016,45.91586812,ug.m-3,STA-NL00929,SPO-NL00929_00007_100,52.876663209483603,6.9333334000000022,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.51639344,96.53837395
2013,45.77962079,ug.m-3,STA-NL00496,SPO-NL00496_00007_100,51.978055999479267,4.1213889999999989,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.13926941,98.13926941
2016,45.71133363,ug.m-3,STA-NL00318,SPO-NL00318_00007_111,51.295276639476306,3.7494583100000005,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.82559199,97.84787064
2015,45.4649131,ug.m-3,STA-NL00564,SPO-NL00564_00007_100,52.287427999480727,4.7666780000000006,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.21461187,97.21461187
2013,45.2771183,ug.m-3,STA-NL00633,SPO-NL00633_00007_111,52.138888999480002,4.8383359999999991,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.30136986,96.30136986
2014,45.2695557,ug.m-3,STA-NL00496,SPO-NL00496_00007_100,51.978055999479267,4.1213889999999989,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.17808219,100
2015,45.18699072,ug.m-3,STA-NL00014,SPO-NL00014_00007_100,52.359996799481046,4.8088974999999996,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.2260274,97.2260274
2014,45.04543947,ug.m-3,STA-NL00631,SPO-NL00631_00007_111,52.448501589481481,5.6191501600000002,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.79680365,97.79680365
2014,45.00163689,ug.m-3,STA-NL00138,SPO-NL00138_00007_100,50.900316999474725,5.986853,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.40182648,98.40182648
2015,44.96938878,ug.m-3,STA-NL00437,SPO-NL00437_00007_101,51.787498469478415,4.4508414300000005,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.30593607,97.30593607
2013,44.95395218,ug.m-3,STA-NL00318,SPO-NL00318_00007_111,51.295276639476306,3.7494583100000005,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.98173516,95.98173516
2013,44.90634805,ug.m-3,STA-NL00564,SPO-NL00564_00007_100,52.287427999480727,4.7666780000000006,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,94.5890411,94.5890411
2015,44.81305043,ug.m-3,STA-NL00247,SPO-NL00247_00007_100,51.407501219476785,5.3933334400000001,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.45890411,98.45890411
2013,44.79528478,ug.m-3,STA-NL00003,SPO-NL00003_00007_100,52.3888893094812,4.94389725,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.80821918,97.80821918
2015,44.76576571,ug.m-3,STA-NL00442,SPO-NL00442_00007_100,51.800659179478473,4.7082138100000002,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.61872146,98.61872146
2014,44.73009923,ug.m-3,STA-NL00633,SPO-NL00633_00007_111,52.138888999480002,4.8383359999999991,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,94.32648402,94.32648402
2015,44.68659623,ug.m-3,STA-NL00133,SPO-NL00133_00007_111,50.903057099474744,5.8822359999999998,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.33333333,98.33333333
2013,44.61935004,ug.m-3,STA-NL00643,SPO-NL00643_00007_100,52.102222439479839,5.1283335699999997,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.35616438,98.35616438
2014,44.39178082,ug.m-3,STA-NL00929,SPO-NL00929_00007_100,52.876663209483603,6.9333334000000022,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95,95
2015,44.33434721,ug.m-3,STA-NL00644,SPO-NL00644_00007_100,51.974639999479258,4.9234299999999989,Ozone (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.3173516,97.3173516
